theme,ticker,article_count_7d,source_breadth_7d,matched_item_count,sample_headlines,explicit_mention_count_7d,bucket_type,bucket_weight,rank,attention_score,theme_adjusted_confidence,theme_narrative_type,theme_article_count_7d,unique_ticker_count_7d,top_ticker_share_7d,pure_play_ratio_7d,company_name,sector,industry,price_return_5d,price_return_1m,price_return_3m,relative_return_1m_spy,price_state,article_exposure_pct,source_breadth_pct,context_relevance_pct,article_exposure_effective,source_breadth_effective,context_relevance_effective,pure_play_fit,price_confirmation,company_narrative_score,company_narrative_role,interpretation_flag
AI Infrastructure,VRT,0,0,0,,0,enabler,80.0,14,39.78125,very_high,sustained_narrative,55,9,0.35,0.55,Vertiv Holdings LLC Class A Common Stock,Technology,Industrial Machinery/Components,10.461267347411862,30.228418866805097,77.23912718055368,20.424658942559716,extended,32.608695652173914,32.608695652173914,39.130434782608695,32.608695652173914,32.608695652173914,39.130434782608695,80.0,65.40825281408931,46.511237922113395,mapped_watch,mapped_only_needs_news_confirmation;price_risk
AI Infrastructure,MRVL,0,0,0,,0,enabler,80.0,14,39.78125,very_high,sustained_narrative,55,9,0.35,0.55,Marvell Technology Inc. Common Stock,Technology,Semiconductors,11.92325574748898,56.685087401720025,127.14568433923036,46.88132747747464,overheated,32.608695652173914,32.608695652173914,39.130434782608695,32.608695652173914,32.608695652173914,39.130434782608695,80.0,61.0,45.85,mapped_watch,mapped_only_needs_news_confirmation;price_risk
AI Infrastructure,MU,0,0,0,,0,enabler,80.0,14,39.78125,very_high,sustained_narrative,55,9,0.35,0.55,Micron Technology Inc. Common Stock,Technology,Semiconductors,27.902593561407784,70.74332468388585,53.841058653024554,60.93956475964046,overheated,32.608695652173914,32.608695652173914,39.130434782608695,32.608695652173914,32.608695652173914,39.130434782608695,80.0,61.0,45.85,mapped_watch,mapped_only_needs_news_confirmation;price_risk
AI Infrastructure,DELL,0,0,0,,0,enabler,80.0,14,39.78125,very_high,sustained_narrative,55,9,0.35,0.55,Dell Technologies Inc. Class C Common Stock ,Technology,Computer Manufacturing,4.452976134550624,24.59035142027741,84.17887287075587,14.786591496032033,extended,32.608695652173914,32.608695652173914,39.130434782608695,32.608695652173914,32.608695652173914,39.130434782608695,80.0,59.206378622908844,45.58095679343633,mapped_watch,mapped_only_needs_news_confirmation;price_risk
AI Infrastructure,ANET,0,0,0,,0,enabler,80.0,14,39.78125,very_high,sustained_narrative,55,9,0.35,0.55,Arista Networks Inc. Common Stock,Telecommunications,Computer Communications Equipment,5.2907076841839595,37.84950785117574,24.854727329193025,28.045747926930357,overheated,32.608695652173914,32.608695652173914,39.130434782608695,32.608695652173914,32.608695652173914,39.130434782608695,80.0,58.791450696897,45.51871760453455,mapped_watch,mapped_only_needs_news_confirmation;price_risk
AI Infrastructure,ORCL,0,0,0,,0,adopter,55.0,14,39.78125,very_high,sustained_narrative,55,9,0.35,0.55,Oracle Corporation Common Stock,Technology,Computer Software: Prepackaged Software,10.406114916256405,26.336372183140668,18.87886497153697,16.532612258895288,confirming,32.608695652173914,32.608695652173914,39.130434782608695,32.608695652173914,32.608695652173914,39.130434782608695,55.0,81.12700146205843,43.86905021930877,mapped_watch,mapped_only_needs_news_confirmation
AI Infrastructure,GOOGL,0,0,0,,0,adopter,55.0,14,39.78125,very_high,sustained_narrative,55,9,0.35,0.55,Alphabet Inc. Class A Common Stock,Technology,Computer Software: Programming Data Processing,10.801074650107466,29.190976424180825,14.16586043636583,19.387216499935445,extended,32.608695652173914,32.608695652173914,39.130434782608695,32.608695652173914,32.608695652173914,39.130434782608695,55.0,64.2670661272026,41.34005991908039,mapped_watch,mapped_only_needs_news_confirmation;price_risk
AI Infrastructure,META,0,0,0,,0,adopter,55.0,14,39.78125,very_high,sustained_narrative,55,9,0.35,0.55,Meta Platforms Inc. Class A Common Stock,Technology,Computer Software: Programming Data Processing,-10.308489635870131,5.080972608634515,-12.873998133729591,-4.722787315610865,neutral,32.608695652173914,32.608695652173914,39.130434782608695,32.608695652173914,32.608695652173914,39.130434782608695,55.0,47.74606193010166,38.86190928951525,mapped_watch,mapped_only_needs_news_confirmation
AI Infrastructure,NVDA,7,3,9,Nvidia Loses China AI GPU Share as Huawei Gains | NVIDIA Broadens AI Reach Into Quantum Nuclear Power And Healthcare Robotics | Axe Compute Inc. (NASDAQ: AGPU) CEO Chris Miglino to Appear on Schwab Network May 4 and Cheddar May 6,0,api_related_news,35.0,14,39.78125,very_high,sustained_narrative,55,9,0.35,0.55,NVIDIA Corporation Common Stock,Technology,Semiconductors,-7.369700985139271,11.157401144065604,9.499115003212854,1.353641219820224,neutral,100.0,100.0,100.0,25.0,25.0,25.0,35.0,54.430133319075864,31.41451999786138,api_related_indirect,normal
AI Infrastructure,SNOW,0,0,0,,0,sympathetic,35.0,14,39.78125,very_high,sustained_narrative,55,9,0.35,0.55,Snowflake Inc. Common Stock,Technology,Computer Software: Prepackaged Software,-0.4138582687953085,-4.960505703505946,-18.05010579597034,-14.764265627751326,lagging,32.608695652173914,32.608695652173914,39.130434782608695,32.608695652173914,32.608695652173914,39.130434782608695,35.0,21.70043578674715,30.955065368012075,mapped_watch,mapped_only_needs_news_confirmation
AI Infrastructure,PLTR,0,0,0,,0,sympathetic,35.0,14,39.78125,very_high,sustained_narrative,55,9,0.35,0.55,Palantir Technologies Inc. Class A Common Stock,Technology,Computer Software: Prepackaged Software,-3.5982340528461276,-7.997016939082435,-13.79528636033628,-17.800776863327815,lagging,32.608695652173914,32.608695652173914,39.130434782608695,32.608695652173914,32.608695652173914,39.130434782608695,35.0,18.360273427613024,30.454041014141954,mapped_watch,mapped_only_needs_news_confirmation
AI Infrastructure,INTC,2,1,2,"AMD Sinks 6% Despite a Holding Pattern in Intel and NVIDIA: The Selective AI Chip Trade Is Here | This Is My Favorite AI Chip Stock (By Far) -- and It's Not Nvidia, Intel, or Broadcom",0,api_related_news,35.0,14,39.78125,very_high,sustained_narrative,55,9,0.35,0.55,,,,28.924992812463746,114.5872434356856,121.25360324298065,104.85631665592118,overheated,86.95652173913044,80.43478260869566,91.30434782608695,21.73913043478261,20.108695652173914,22.82608695652174,35.0,61.0,30.334782608695654,api_related_indirect,normal;price_risk
AI Infrastructure,AMZN,1,1,1,Amazon Stock Ekes Out Gain After Q1 Results Highlight AI Chip Demand,0,api_related_news,35.0,14,39.78125,very_high,sustained_narrative,55,9,0.35,0.55,Amazon.com Inc. Common Stock,Consumer Discretionary,Catalog/Specialty Distribution,5.987673108221658,29.352887205498867,15.3507692701206,19.549127281253487,extended,73.91304347826086,80.43478260869566,82.6086956521739,18.478260869565215,20.108695652173914,20.652173913043477,35.0,64.44516798665245,29.27547085017178,api_related_indirect,normal;price_risk
AI Infrastructure,AMD,1,1,1,What Big Tech Earnings Mean for Nvidia and Other AI Chip Stocks,0,api_related_news,35.0,14,39.78125,very_high,sustained_narrative,55,9,0.35,0.55,Advanced Micro Devices Inc. Common Stock,Technology,Semiconductors,9.56034612586507,60.827503465764664,46.25995805991596,51.02374354151928,overheated,73.91304347826086,80.43478260869566,82.6086956521739,18.478260869565215,20.108695652173914,20.652173913043477,35.0,61.0,28.758695652173913,api_related_indirect,normal;price_risk
AI Infrastructure,GOOG,3,1,0,Cipher Digital Shifts From Bitcoin Mining To AI Infrastructure With Tech Giants | Alphabet Goes All-In on AI Infrastructure With TPU Push | Forget STX’s 13% Pop — Alphabet Is Where AI Infrastructure Investors Should Actually Be,0,api_related_news,35.0,14,39.78125,very_high,sustained_narrative,55,9,0.35,0.55,Alphabet Inc. Class C Capital Stock,Technology,Computer Software: Programming Data Processing,10.443167926596232,28.93569973229708,12.72684361403018,19.1319398080517,extended,93.47826086956522,80.43478260869566,39.130434782608695,23.369565217391305,20.108695652173914,9.782608695652174,35.0,63.98626176613048,28.744678395354356,api_related_indirect,normal;price_risk
AI Infrastructure,OKLO,1,1,1,NVIDIA Broadens AI Reach Into Quantum Nuclear Power And Healthcare Robotics,0,api_related_news,35.0,14,39.78125,very_high,sustained_narrative,55,9,0.35,0.55,,,,,,,,,73.91304347826086,80.43478260869566,82.6086956521739,18.478260869565215,20.108695652173914,20.652173913043477,35.0,50.0,27.10869565217391,api_related_indirect,normal
AI Infrastructure,TSLA,1,1,0,"Auddia Highlights LT350’s AI Infrastructure that Doesn’t Compete for Power, Water, or Land as Large Datacenters Face Restrictions",0,api_related_news,35.0,14,39.78125,very_high,sustained_narrative,55,9,0.35,0.55,Tesla Inc. Common Stock,Industrials,Auto Manufacturing,4.713846769159691,11.5993954263941,-6.686652030822781,1.7956355021487198,neutral,73.91304347826086,80.43478260869566,39.130434782608695,18.478260869565215,20.108695652173914,9.782608695652174,35.0,54.9163270296372,25.672231663141233,api_related_indirect,normal
Ecommerce And Ads,AMZN,4,1,2,"Etsy, Amazon, eBay, and Shopify in April: Why E-Commerce Stocks Diverged So Dramatically | Enopoly Management Calls for Operational Standards in E-Commerce Automation | GameStop makes $56 billion takeover bid for eBay",0,api_related_news,35.0,15,28.09375,low,noise_possible,13,1,1.0,1.0,Amazon.com Inc. Common Stock,Consumer Discretionary,Catalog/Specialty Distribution,5.987673108221658,29.352887205498867,15.3507692701206,19.549127281253487,extended,100.0,100.0,100.0,25.0,25.0,25.0,35.0,64.44516798665245,32.916775197997865,api_related_indirect,normal;price_risk
Memory And HBM,STX,0,0,0,,0,pure_play,100.0,16,18.03125,low,noise_possible,7,2,0.6,0.6,,,,33.415362858902895,70.42025930988127,74.11690452104797,60.68933253011683,overheated,47.05882352941176,47.05882352941176,47.05882352941176,47.05882352941176,47.05882352941176,47.05882352941176,100.0,61.0,57.938235294117646,mapped_pure_play_watch,mapped_only_needs_news_confirmation;price_risk
Memory And HBM,WDC,0,0,0,,0,pure_play,100.0,16,18.03125,low,noise_possible,7,2,0.6,0.6,,,,21.48264590273463,56.168007523689376,63.73082612580598,46.43708074392494,overheated,47.05882352941176,47.05882352941176,47.05882352941176,47.05882352941176,47.05882352941176,47.05882352941176,100.0,61.0,57.938235294117646,mapped_pure_play_watch,mapped_only_needs_news_confirmation;price_risk
Memory And HBM,AMD,0,0,0,,0,enabler,80.0,16,18.03125,low,noise_possible,7,2,0.6,0.6,Advanced Micro Devices Inc. Common Stock,Technology,Semiconductors,9.56034612586507,60.827503465764664,46.25995805991596,51.02374354151928,overheated,47.05882352941176,47.05882352941176,47.05882352941176,47.05882352941176,47.05882352941176,47.05882352941176,80.0,61.0,53.938235294117646,mapped_watch,mapped_only_needs_news_confirmation;price_risk
Memory And HBM,AVGO,0,0,0,,0,enabler,80.0,16,18.03125,low,noise_possible,7,2,0.6,0.6,Broadcom Inc. Common Stock,Technology,Semiconductors,7.0967663639384115,36.18452327917756,33.95662841540488,26.38076335493218,overheated,47.05882352941176,47.05882352941176,47.05882352941176,47.05882352941176,47.05882352941176,47.05882352941176,80.0,56.95996766769902,53.3322304442725,mapped_watch,mapped_only_needs_news_confirmation;price_risk
Memory And HBM,ASML,0,0,0,,0,enabler,80.0,16,18.03125,low,noise_possible,7,2,0.6,0.6,ASML Holding N.V. New York Registry Shares,Technology,Industrial Machinery/Components,4.504679643910459,11.20240341460046,4.020623957830294,1.398643490355079,neutral,47.05882352941176,47.05882352941176,47.05882352941176,47.05882352941176,47.05882352941176,47.05882352941176,80.0,54.47963581666421,52.960180666617276,mapped_watch,mapped_only_needs_news_confirmation
Memory And HBM,NVDA,0,0,0,,0,enabler,80.0,16,18.03125,low,noise_possible,7,2,0.6,0.6,NVIDIA Corporation Common Stock,Technology,Semiconductors,-7.369700985139271,11.157401144065604,9.499115003212854,1.353641219820224,neutral,47.05882352941176,47.05882352941176,47.05882352941176,47.05882352941176,47.05882352941176,47.05882352941176,80.0,54.430133319075864,52.95275529197903,mapped_watch,mapped_only_needs_news_confirmation
Memory And HBM,TSM,0,0,0,,0,enabler,80.0,16,18.03125,low,noise_possible,7,2,0.6,0.6,Taiwan Semiconductor Manufacturing Company Ltd.,Technology,Semiconductors,1.2399934444066174,16.22336587731963,18.637150756972364,6.4196059530742495,extended,47.05882352941176,47.05882352941176,47.05882352941176,47.05882352941176,47.05882352941176,47.05882352941176,80.0,50.002694525655286,52.28863947296594,mapped_watch,mapped_only_needs_news_confirmation;price_risk
Memory And HBM,AMZN,0,0,0,,0,adopter,55.0,16,18.03125,low,noise_possible,7,2,0.6,0.6,Amazon.com Inc. Common Stock,Consumer Discretionary,Catalog/Specialty Distribution,5.987673108221658,29.352887205498867,15.3507692701206,19.549127281253487,extended,47.05882352941176,47.05882352941176,47.05882352941176,47.05882352941176,47.05882352941176,47.05882352941176,55.0,64.44516798665245,49.45501049211551,mapped_watch,mapped_only_needs_news_confirmation;price_risk
Memory And HBM,GOOGL,0,0,0,,0,adopter,55.0,16,18.03125,low,noise_possible,7,2,0.6,0.6,Alphabet Inc. Class A Common Stock,Technology,Computer Software: Programming Data Processing,10.801074650107466,29.190976424180825,14.16586043636583,19.387216499935445,extended,47.05882352941176,47.05882352941176,47.05882352941176,47.05882352941176,47.05882352941176,47.05882352941176,55.0,64.2670661272026,49.42829521319804,mapped_watch,mapped_only_needs_news_confirmation;price_risk
Memory And HBM,GOOG,0,0,0,,0,adopter,55.0,16,18.03125,low,noise_possible,7,2,0.6,0.6,Alphabet Inc. Class C Capital Stock,Technology,Computer Software: Programming Data Processing,10.443167926596232,28.93569973229708,12.72684361403018,19.1319398080517,extended,47.05882352941176,47.05882352941176,47.05882352941176,47.05882352941176,47.05882352941176,47.05882352941176,55.0,63.98626176613048,49.38617455903722,mapped_watch,mapped_only_needs_news_confirmation;price_risk
Memory And HBM,MSFT,0,0,0,,0,adopter,55.0,16,18.03125,low,noise_possible,7,2,0.6,0.6,Microsoft Corporation Common Stock,Technology,Computer Software: Prepackaged Software,-4.591727770548193,9.831582059121336,-0.1787955885236392,0.0278221348759544,neutral,47.05882352941176,47.05882352941176,47.05882352941176,47.05882352941176,47.05882352941176,47.05882352941176,55.0,52.97173232563716,47.733995142963224,mapped_watch,mapped_only_needs_news_confirmation
Memory And HBM,META,0,0,0,,0,adopter,55.0,16,18.03125,low,noise_possible,7,2,0.6,0.6,Meta Platforms Inc. Class A Common Stock,Technology,Computer Software: Programming Data Processing,-10.308489635870131,5.080972608634515,-12.873998133729591,-4.722787315610865,neutral,47.05882352941176,47.05882352941176,47.05882352941176,47.05882352941176,47.05882352941176,47.05882352941176,55.0,47.74606193010166,46.9501445836329,mapped_watch,mapped_only_needs_news_confirmation
Memory And HBM,LRCX,0,0,0,,0,sympathetic,35.0,16,18.03125,low,noise_possible,7,2,0.6,0.6,,,,10.750628818455388,26.099618284766834,21.065692864618725,16.368691505002396,extended,47.05882352941176,47.05882352941176,47.05882352941176,47.05882352941176,47.05882352941176,47.05882352941176,35.0,60.924838689431965,44.92696109753244,mapped_watch,mapped_only_needs_news_confirmation;price_risk
Memory And HBM,KLAC,0,0,0,,0,sympathetic,35.0,16,18.03125,low,noise_possible,7,2,0.6,0.6,,,,-2.874840695260339,14.084184965138393,29.782078241701004,4.353258185373953,neutral,47.05882352941176,47.05882352941176,47.05882352941176,47.05882352941176,47.05882352941176,47.05882352941176,35.0,57.70786203784068,44.444414599793745,mapped_watch,mapped_only_needs_news_confirmation
Memory And HBM,AMAT,0,0,0,,0,sympathetic,35.0,16,18.03125,low,noise_possible,7,2,0.6,0.6,,,,7.740547646052143,16.4454628317668,29.011852522904015,6.714536052002362,extended,47.05882352941176,47.05882352941176,47.05882352941176,47.05882352941176,47.05882352941176,47.05882352941176,35.0,50.30526769113193,43.33402544778744,mapped_watch,mapped_only_needs_news_confirmation;price_risk
Memory And HBM,MU,2,1,2,"Micron Rides AI Memory Boom As Tight Supply Shifts Pricing Power | There Is Optimism Around Micron Technology’s HBM Business, Here Is What You Should Know?",0,api_related_news,35.0,16,18.03125,low,noise_possible,7,2,0.6,0.6,Micron Technology Inc. Common Stock,Technology,Semiconductors,27.902593561407784,70.74332468388585,53.841058653024554,60.93956475964046,overheated,97.05882352941177,97.05882352941177,97.05882352941177,24.264705882352942,24.264705882352942,24.264705882352942,35.0,61.0,31.922058823529408,api_related_indirect,normal;price_risk
Memory And HBM,AAPL,2,1,2,"Apple Warns the Memory Shortage Is Getting Worse. Experts Say It Could Drive Up Prices | Apple's iPhone sales lift stock, but global memory shortage and supply constraints to hit margins",0,api_related_news,35.0,16,18.03125,low,noise_possible,7,2,0.6,0.6,,,,3.416940745437902,8.151126978879851,3.986175120430979,-1.5797998008845866,neutral,97.05882352941177,97.05882352941177,97.05882352941177,24.264705882352942,24.264705882352942,24.264705882352942,35.0,51.18149825295629,30.449283561472853,api_related_indirect,normal
